id,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
9222,male,73,174,81,28,110,40.7,243
9223,male,59,181,86,14,94,39.9,80
9224,male,26,211,113,15,103,40.1,91
9225,male,21,198,99,27,98,41,128
9226,female,69,152,55,18,99,40.5,111
9227,female,33,163,59,14,95,40.3,71
9228,female,34,155,57,26,109,40.9,171
9229,male,36,173,78,30,114,40.6,223
9230,male,77,175,79,4,84,38.8,20
9231,male,21,199,91,16,98,40.2,73
9232,male,47,182,87,23,103,40.4,150
9233,female,58,162,57,25,109,40.8,175
9234,female,45,151,48,28,111,40.7,200
9235,female,21,161,60,19,101,40.3,104
9236,male,48,152,59,2,79,38,5
9237,female,23,155,52,16,94,40.1,78
9238,male,22,185,90,4,93,39,15
9239,female,40,178,73,15,95,40.5,75
9240,male,31,177,79,24,96,41.2,108
9241,female,26,169,64,4,84,38.8,15
9242,female,51,163,64,16,96,40.1,87
9243,male,22,185,85,24,107,40.4,141
9244,female,26,170,67,19,97,40.6,96
9245,female,48,180,74,9,95,39.6,46
9246,male,31,172,74,30,115,40.8,218
9247,female,20,161,60,29,107,40.3,177
9248,female,36,168,69,26,104,41.1,154
9249,male,22,175,81,19,94,40.4,72
9250,male,59,192,97,28,112,41.3,242
9251,female,22,170,70,27,107,40.5,162
9252,female,29,165,64,5,76,39.2,14
9253,female,52,156,58,16,84,40.5,68
9254,female,55,160,58,21,104,40.9,135
9255,female,23,148,52,25,108,41.1,159
9256,male,45,187,85,18,91,40.4,82
9257,male,44,195,90,6,82,38.9,20
9258,female,25,166,64,23,98,40.5,119
9259,male,51,189,95,30,112,41,247
9260,female,30,184,80,16,98,40.2,80
9261,female,44,177,76,28,109,41.3,182
9262,female,41,161,55,3,87,38.7,13
9263,male,22,179,73,10,84,39.9,21
9264,female,27,164,56,17,101,40.1,96
9265,male,35,190,92,20,94,40.8,94
9266,female,59,181,78,29,103,41,177
9267,female,61,167,63,10,93,39.9,53
9268,female,29,185,75,30,109,41.2,188
9269,female,32,174,68,29,114,40.8,201
9270,male,66,176,82,27,110,40.8,226
9271,female,50,175,74,11,88,40,48
9272,female,78,193,96,17,92,40.3,85
9273,male,66,171,79,11,90,40,58
9274,male,46,189,88,7,87,39.2,28
9275,female,24,167,62,18,108,40.5,112
9276,male,20,194,91,21,97,40.8,92
9277,male,60,178,83,25,104,41.1,180
9278,female,28,175,70,11,97,39.9,55
9279,female,26,167,63,24,99,40.9,127
9280,female,23,161,59,20,106,40.4,121
9281,male,45,180,81,19,90,40.5,82
9282,male,78,197,103,9,89,39.7,56
9283,male,29,161,64,5,92,39.3,17
9284,female,28,176,69,3,79,38.9,9
9285,male,21,192,94,10,90,39.6,34
9286,female,25,167,60,4,92,39,18
9287,male,26,171,67,18,93,40.7,64
9288,male,58,194,90,16,97,40.3,99
9289,female,35,150,50,25,104,41,154
9290,male,40,175,73,20,97,40.5,99
9291,female,46,155,57,26,112,40.9,185
9292,female,43,174,73,10,90,39.9,45
9293,male,68,195,98,27,113,40.9,250
9294,female,77,164,68,17,95,40.2,97
9295,female,20,171,71,3,79,38.5,9
9296,male,47,196,105,26,102,40.6,175
9297,female,22,154,52,12,94,39.7,58
9298,male,22,160,64,21,102,40.5,98
9299,male,44,175,74,1,74,37.9,2
9300,male,66,192,86,1,83,37.7,4
9301,female,26,156,64,28,105,40.9,166
9302,female,68,172,74,8,93,39.7,42
9303,male,30,175,74,20,97,40.5,90
9304,male,54,194,95,24,96,40.7,143
9305,male,31,187,93,13,94,40.2,59
9306,male,45,202,106,16,95,40.4,90
9307,female,48,176,74,18,94,40.4,90
9308,male,30,207,108,13,84,40.1,43
9309,female,56,180,76,4,71,38.8,11
9310,female,28,157,57,25,110,41,165
9311,female,44,149,56,9,90,39.4,43
9312,male,46,191,87,5,89,38.7,22
9313,female,24,166,64,2,84,38.4,7
9314,female,26,173,73,1,69,37.9,2
9315,male,43,192,98,22,100,40.5,134
9316,male,26,190,88,14,95,39.7,60
9317,female,71,164,68,24,100,40.8,147
9318,female,60,151,46,28,103,41.2,184
9319,male,26,194,96,12,90,40.2,45
9320,male,52,190,93,26,105,40.5,187
9321,male,31,201,97,19,101,40.4,107
9322,female,61,156,61,19,101,40.5,117
9323,female,22,183,77,27,106,41.2,156
9324,female,35,171,70,6,96,39.4,30
9325,female,69,178,78,12,91,40.1,60
9326,male,25,179,83,4,84,38.9,10
9327,male,24,180,79,26,102,40.8,132
9328,female,20,163,66,23,100,40.9,121
9329,female,54,169,65,11,88,39.8,51
9330,male,28,184,79,16,93,40.1,63
9331,female,48,173,66,4,93,39,20
9332,female,31,186,75,20,101,40.6,109
9333,male,71,193,100,29,104,41.5,235
9334,male,28,178,77,22,99,40.4,105
9335,female,78,161,65,13,93,39.7,72
9336,male,40,174,72,6,80,39.5,14
9337,female,42,160,61,20,103,40.6,121
9338,female,77,163,65,11,90,39.8,57
9339,male,61,185,81,4,81,38.9,15
9340,male,42,186,84,18,91,40.1,79
9341,male,22,198,95,23,109,40.5,147
9342,female,34,159,57,5,89,39.2,22
9343,female,61,175,78,12,91,39.8,58
9344,male,52,200,97,30,116,41.3,268
9345,female,43,163,61,20,105,40.6,125
9346,male,37,194,99,12,87,40,46
9347,male,59,192,92,13,95,40.1,78
9348,female,45,166,63,28,121,41.1,224
9349,female,23,171,63,24,104,40.8,139
9350,female,20,156,51,2,85,37.9,8
9351,male,28,186,88,13,100,40.1,67
9352,female,27,182,82,19,100,40.3,98
9353,male,34,181,88,24,93,40.6,105
9354,female,58,157,62,22,102,40.7,136
9355,female,25,158,55,3,76,38.4,9
9356,male,49,196,100,22,99,40.6,138
9357,female,65,178,82,2,79,38.1,7
9358,male,65,166,65,2,85,38,8
9359,female,78,156,59,4,77,38.8,16
9360,female,29,178,78,24,94,40.4,111
9361,male,24,199,106,8,96,39.7,38
9362,male,51,190,94,8,86,39,34
9363,male,26,187,89,21,106,40.5,126
9364,female,34,172,68,8,79,39.7,26
9365,female,59,156,60,26,102,40.8,162
9366,female,27,166,58,20,93,40.5,95
9367,male,65,176,85,8,100,39.8,55
9368,female,21,173,71,2,82,38.5,7
9369,male,38,174,77,7,83,39.5,20
9370,female,66,153,55,13,90,40,67
9371,male,54,183,91,18,109,40.6,141
9372,male,54,193,93,10,81,39.9,37
9373,female,27,153,55,15,93,39.9,72
9374,female,78,158,55,13,104,39.6,89
9375,male,71,184,92,7,87,39.5,38
9376,female,58,177,72,25,113,40.7,181
9377,female,24,170,64,2,79,38.1,6
9378,female,24,150,53,4,87,38.8,16
9379,female,27,149,50,19,98,40.4,102
9380,male,53,173,78,13,96,39.9,72
9381,male,37,198,93,15,91,40.1,65
9382,male,69,200,98,17,96,39.9,115
9383,male,63,184,85,28,110,40.9,232
9384,male,50,190,100,27,104,40.8,191
9385,female,59,145,50,11,95,40.1,62
9386,male,55,200,100,23,109,40.6,186
9387,male,42,200,105,15,94,40.5,79
9388,female,26,166,60,20,103,40.6,115
9389,male,33,187,93,2,85,38,6
9390,female,59,145,49,14,97,39.8,82
9391,male,32,191,95,3,79,38.5,7
9392,male,43,185,85,19,94,40.3,93
9393,male,26,185,87,12,90,40,42
9394,female,59,181,77,19,94,40.5,98
9395,female,38,167,65,23,97,40.6,121
9396,male,28,191,91,28,120,40.9,231
9397,female,58,174,69,28,117,40.8,216
9398,female,77,154,61,8,88,39.4,40
9399,male,76,184,87,10,93,39.8,64
9400,female,37,156,62,12,87,39.9,51
9401,male,70,182,85,19,101,40.3,138
9402,male,27,198,105,21,110,40.7,147
9403,male,22,191,94,25,118,40.8,193
9404,female,23,184,75,12,93,39.6,53
9405,male,36,181,87,19,105,40.4,119
9406,female,28,173,71,12,94,39.9,56
9407,male,28,176,77,25,96,40.9,108
9408,male,50,169,75,20,106,40.7,137
9409,female,27,193,87,12,97,39.9,57
9410,female,52,168,65,1,85,37.9,4
9411,female,22,140,45,7,86,39.1,29
9412,male,20,181,87,30,110,40.9,188
9413,female,23,176,66,10,95,39.8,48
9414,male,26,182,84,5,81,39.1,11
9415,male,62,184,85,11,97,39.9,69
9416,male,70,191,97,15,100,40.1,111
9417,male,23,170,69,23,112,40.9,145
9418,female,59,186,85,16,89,40.4,72
9419,male,53,197,104,28,106,40.6,213
9420,female,65,162,65,12,98,39.8,70
9421,female,70,174,76,6,88,38.7,28
9422,female,48,147,54,14,101,40.1,84
9423,male,63,211,113,26,109,40.7,227
9424,male,50,191,89,22,90,40.3,104
9425,female,38,166,63,2,85,38.3,8
9426,female,35,170,70,22,104,40.7,130
9427,male,50,189,94,26,107,40.5,193
9428,female,25,164,56,20,93,40.4,95
9429,male,25,191,95,28,105,40.8,166
9430,male,49,176,73,4,89,38.8,17
9431,male,35,192,103,14,91,40.2,63
9432,female,23,176,72,23,107,40.8,138
9433,male,32,180,87,11,90,39.9,42
9434,female,62,161,59,17,88,40.3,82
9435,male,57,177,83,8,91,39.6,41
9436,female,64,152,52,2,92,38.1,11
9437,female,58,147,49,27,106,40.8,184
9438,female,37,168,66,19,94,40.6,93
9439,female,63,176,73,20,96,40.9,110
9440,male,70,174,78,22,100,40.6,153
9441,female,23,165,66,13,95,40.1,62
9442,female,52,161,64,11,99,40.1,63
9443,male,68,167,71,23,100,40.7,155
9444,female,24,164,61,29,109,40.8,184
9445,female,57,161,65,9,88,39.6,42
9446,male,37,196,91,28,110,41,201
9447,male,64,180,82,12,96,40.4,74
9448,male,47,185,83,18,103,40.6,116
9449,male,74,184,88,16,97,40,111
9450,female,26,158,54,22,93,40.7,105
9451,female,20,153,52,14,92,40.1,64
9452,male,47,185,91,9,88,39.4,39
9453,male,54,181,86,12,104,39.7,84
9454,female,47,148,55,3,79,39,11
9455,female,27,180,80,28,112,40.8,181
9456,male,31,180,83,23,91,41,88
9457,female,45,180,78,12,99,39.8,65
9458,male,20,183,87,23,106,40.6,130
9459,male,41,194,100,19,102,40.4,121
9460,male,50,187,91,25,94,40.7,135
9461,female,33,176,72,13,91,40.4,58
9462,male,42,177,79,2,84,38.4,6
9463,female,24,152,52,10,83,40.1,37
9464,male,38,185,86,13,91,40.3,55
9465,female,50,158,59,24,101,40.7,144
9466,male,43,175,79,7,96,39.7,36
9467,female,72,186,89,24,100,40.9,141
9468,male,36,173,75,16,94,40.4,70
9469,female,37,170,73,7,88,39.5,29
9470,female,28,164,68,20,103,40.3,114
9471,female,49,184,77,3,79,39,10
9472,female,59,140,47,24,99,40.6,146
9473,female,56,174,69,9,91,39.7,44
9474,male,30,177,80,25,117,40.7,191
9475,male,38,182,83,5,83,39.1,15
9476,female,32,173,68,10,87,39.9,41
9477,female,25,158,54,24,100,40.3,132
9478,male,56,179,87,5,95,39.1,29
9479,female,53,157,56,21,98,40.2,121
9480,female,79,163,61,7,93,39.7,39
9481,female,72,168,64,9,86,39.7,42
9482,male,22,198,91,23,102,40.8,120
9483,male,31,190,90,23,112,40.6,165
9484,female,33,166,63,27,108,40.7,172
9485,female,60,161,63,3,89,38.3,14
9486,female,68,149,52,22,86,40.3,106
9487,male,24,186,83,10,92,39.6,37
9488,male,45,158,61,20,97,40.7,99
9489,male,54,195,96,12,90,39.9,61
9490,female,62,153,59,23,104,41,150
9491,male,52,187,95,10,89,39.8,48
9492,female,28,164,61,14,107,39.9,87
9493,female,26,162,55,21,103,40.6,123
9494,male,62,189,99,5,87,38.8,25
9495,male,58,181,84,11,78,39.9,35
9496,male,29,189,85,22,102,40.5,120
9497,male,61,178,86,12,92,39.9,66
9498,male,57,169,72,8,84,39.7,30
9499,male,60,178,78,4,86,39.4,18
9500,female,43,173,67,11,95,39.7,56
9501,male,23,193,88,1,84,37.7,3
9502,male,73,182,92,3,88,39,17
9503,male,20,188,88,11,101,40.1,54
9504,male,38,202,108,19,100,40.4,115
9505,female,53,179,76,30,114,40.7,216
9506,female,71,176,72,6,92,39.3,31
9507,male,21,187,83,3,87,38.6,8
9508,female,22,159,58,9,87,39.4,36
9509,female,46,171,60,14,93,40.2,71
9510,female,27,155,55,3,80,38.3,10
9511,female,57,159,61,24,99,40.6,141
9512,female,35,165,62,25,108,40.9,161
9513,female,73,168,67,18,97,40.3,106
9514,male,38,168,70,27,108,40.7,174
9515,male,23,178,75,12,95,39.8,47
9516,female,51,171,70,1,81,37.8,4
9517,male,20,178,80,9,84,39.4,20
9518,female,31,175,66,1,79,37.4,3
9519,male,31,179,84,5,86,38.9,16
9520,female,21,169,63,11,91,40,48
9521,male,34,189,80,28,117,41,220
9522,male,67,188,98,15,89,40.2,84
9523,female,23,148,47,8,87,39.5,33
9524,male,23,181,77,15,88,40,43
9525,male,43,186,93,13,97,39.9,72
9526,male,49,169,78,10,96,39.7,54
9527,male,23,184,82,17,87,40.4,48
9528,male,25,188,88,26,110,41.1,170
9529,female,53,159,64,11,95,39.9,59
9530,female,68,169,70,28,101,41.3,173
9531,female,71,180,76,13,89,40.3,63
9532,female,26,170,66,20,102,40.5,112
9533,female,47,149,54,6,87,39.5,27
9534,female,32,173,63,2,84,38.3,8
9535,female,21,158,58,4,69,38.7,8
9536,female,34,170,65,24,108,40.9,153
9537,female,62,178,77,16,91,40.7,78
9538,female,23,169,68,25,114,40.9,170
9539,male,44,187,85,2,80,38,6
9540,female,63,173,71,29,108,40.9,197
9541,male,57,199,105,15,90,40.1,81
9542,male,21,188,89,11,86,39.8,30
9543,female,34,160,63,29,119,41.3,220
9544,female,26,166,58,28,109,40.8,180
9545,female,28,148,48,6,91,39.4,28
9546,male,56,201,105,11,94,39.7,66
9547,female,78,168,71,12,96,39.7,69
9548,male,47,196,100,4,83,38.7,15
9549,male,72,185,90,4,85,38.9,20
9550,male,29,179,77,16,106,40.3,94
9551,female,34,165,61,17,98,40.2,91
9552,male,34,194,91,21,98,40.3,109
9553,male,65,204,103,14,93,40.1,87
9554,female,73,171,69,15,97,40.3,88
9555,male,53,183,81,20,107,40.7,145
9556,female,45,171,70,21,101,40.7,121
9557,male,43,187,88,8,95,40,41
9558,male,38,188,89,15,101,40.1,87
9559,male,21,193,89,14,96,39.7,59
9560,female,39,174,69,23,93,41.1,111
9561,female,29,159,60,20,106,40.5,123
9562,male,27,186,93,25,114,40.9,183
9563,female,39,162,55,2,82,38.1,8
9564,female,20,170,67,4,91,39,17
9565,female,28,165,65,10,91,39.7,45
9566,male,40,196,93,22,98,40.6,122
9567,female,27,186,82,29,109,40.7,178
9568,female,39,152,57,22,102,40.5,131
9569,male,27,184,84,11,91,39.7,40
9570,male,25,185,80,18,108,40.2,109
9571,female,40,160,59,21,108,40.6,138
9572,female,32,162,55,29,112,41.1,200
9573,male,37,180,80,17,102,40.4,97
9574,female,74,156,60,10,88,39.6,50
9575,female,66,168,71,10,88,39.6,47
9576,male,32,181,76,15,99,40.6,74
9577,female,25,172,70,2,84,38.5,7
9578,female,20,153,54,10,90,39.6,44
9579,male,57,175,76,28,109,40.6,214
9580,male,49,180,82,13,88,39.6,55
9581,male,42,186,84,7,87,39.7,27
9582,female,53,148,51,27,106,40.9,181
9583,male,25,183,78,3,83,38.9,7
9584,male,21,178,79,11,86,39.7,28
9585,male,28,198,98,26,113,40.6,191
9586,female,29,162,65,11,94,39.8,53
9587,female,39,171,65,3,81,38.6,11
9588,male,61,187,89,11,88,40,55
9589,male,28,177,86,26,113,40.9,184
9590,female,47,184,81,17,102,40.1,98
9591,female,55,151,58,2,79,38,7
9592,male,47,179,81,17,101,40,103
9593,female,40,152,52,22,99,40.8,125
9594,female,64,151,56,20,97,40.4,117
9595,male,60,187,83,7,91,39.4,37
9596,female,21,170,64,26,106,40.7,155
9597,female,20,164,66,16,96,40.5,77
9598,male,62,180,87,1,80,37.8,4
9599,female,35,168,69,24,104,40.4,142
9600,female,32,170,66,17,97,40.5,88
9601,female,24,147,50,24,106,40.5,149
9602,male,25,180,77,29,111,40.8,187
9603,female,50,177,70,22,106,40.9,140
9604,female,65,159,64,25,98,40.7,147
9605,male,21,189,90,21,101,40.8,105
9606,female,46,168,68,19,102,40.7,112
9607,male,26,176,78,25,107,40.3,148
9608,female,78,170,67,9,94,40,51
9609,male,52,183,86,8,81,39.6,27
9610,female,24,173,68,20,99,40.2,104
9611,female,55,149,52,14,92,40.1,73
9612,female,36,166,68,26,102,40.4,149
9613,male,54,181,82,30,110,40.7,234
9614,female,37,148,51,29,108,40.6,192
9615,male,50,183,87,10,88,39.6,44
9616,female,41,173,71,25,109,40.7,163
9617,male,46,189,98,14,100,40.3,87
9618,female,53,158,61,24,106,40.7,157
9619,female,22,165,58,25,99,40.7,132
9620,female,27,182,71,7,89,39.6,29
9621,male,69,184,87,18,91,40,104
9622,female,26,155,53,19,102,40.2,109
9623,male,59,182,84,11,97,39.9,67
9624,female,21,156,58,15,96,40.6,74
9625,male,56,191,96,6,96,39.3,36
9626,male,23,172,78,20,97,40.3,85
9627,male,47,185,86,22,98,40.6,126
9628,female,35,169,67,13,96,40.1,66
9629,female,60,152,52,27,115,40.7,210
9630,female,23,171,67,11,94,40.2,51
9631,male,60,191,95,2,72,38.1,5
9632,male,29,175,77,27,106,40.9,159
9633,female,71,174,73,5,82,39.2,21
9634,female,37,178,74,20,103,40.4,115
9635,male,48,195,95,15,93,40.2,78
9636,male,20,178,79,8,88,39.4,22
9637,male,46,180,78,25,99,40.7,142
9638,female,52,177,74,15,85,40.1,62
9639,female,23,164,55,6,91,39.5,27
9640,female,34,177,75,8,90,39.7,35
9641,female,74,148,46,29,108,40.9,213
9642,female,44,149,51,11,86,39.9,48
9643,female,52,145,48,7,80,39.5,28
9644,female,43,176,75,6,81,39.2,21
9645,male,35,193,91,23,106,40.8,149
9646,female,27,178,71,29,114,40.8,198
9647,male,68,187,91,16,98,40.3,110
9648,male,23,194,97,15,101,40,79
9649,female,31,165,60,25,115,40.8,179
9650,male,35,183,91,6,83,39.1,18
9651,male,46,189,97,23,111,40.5,181
9652,female,61,175,74,13,92,40.1,65
9653,male,52,182,84,12,87,40,51
9654,male,60,181,79,9,92,39.4,48
9655,male,70,179,85,15,92,40.1,89
9656,female,37,163,57,23,102,40.6,136
9657,female,59,157,60,5,84,38.8,22
9658,female,58,173,73,20,104,40.6,125
9659,female,38,159,61,7,87,39.5,30
9660,female,26,158,55,19,98,40.1,101
9661,male,21,186,88,20,110,40.3,127
9662,male,46,180,83,2,90,38,9
9663,female,78,177,76,22,101,40.6,138
9664,male,77,176,82,21,102,39.9,162
9665,female,69,176,73,1,80,37.7,4
9666,male,34,177,75,23,101,40.8,122
9667,male,72,172,77,9,89,39.6,48
9668,female,21,172,71,27,108,40.8,164
9669,male,46,200,107,22,102,40.6,148
9670,male,26,170,75,27,102,41,137
9671,male,21,192,89,24,96,41,102
9672,female,62,170,69,27,113,40.6,198
9673,male,56,200,101,28,112,40.9,241
9674,male,25,174,71,20,103,40.3,102
9675,male,26,189,93,24,104,40.9,139
9676,female,23,162,61,24,102,40.5,134
9677,female,49,173,72,8,87,39.7,34
9678,male,24,182,76,26,114,40.7,177
9679,male,61,177,79,4,86,38.8,18
9680,female,70,148,57,3,91,38.9,16
9681,female,37,157,56,6,92,39,29
9682,male,26,189,90,10,87,39.6,31
9683,female,26,147,50,16,91,40.3,74
9684,female,34,159,63,8,96,39.7,41
9685,male,24,168,73,9,91,40.3,30
9686,female,53,160,60,3,82,38.7,12
9687,male,39,203,103,2,74,38.2,4
9688,female,30,153,53,26,108,40.6,168
9689,male,29,182,84,19,101,40.4,100
9690,female,22,153,53,3,82,38.5,11
9691,male,22,193,93,9,98,39.7,42
9692,male,42,196,95,18,94,40.4,91
9693,female,46,171,73,28,116,40.9,205
9694,male,20,190,88,13,84,40.3,31
9695,male,36,181,84,17,93,40.6,75
9696,male,50,184,94,11,85,40,45
9697,female,37,172,68,17,108,40.3,109
9698,female,27,162,61,26,107,40.7,161
9699,female,40,182,78,21,99,40.4,112
9700,male,71,190,88,5,75,38.9,17
9701,male,48,177,85,1,80,38.1,3
9702,female,38,153,59,14,99,40.4,78
9703,female,65,178,68,6,83,39.3,25
9704,male,34,170,68,23,103,40.5,126
9705,female,56,164,67,11,86,39.9,48
9706,male,28,180,78,17,97,40.4,76
9707,female,32,152,53,28,100,40.9,158
9708,female,78,146,50,17,95,40.3,102
9709,male,23,195,98,2,87,37.9,6
9710,male,58,207,105,8,91,39.5,45
9711,male,32,190,91,24,117,40.4,192
9712,female,44,167,69,15,102,40.3,88
9713,female,22,177,70,22,109,40.6,136
9714,male,29,192,90,29,113,40.9,209
9715,male,57,175,78,4,77,38.8,11
9716,male,58,212,111,20,95,40.3,127
9717,female,27,168,66,16,91,40.5,71
9718,male,69,194,92,22,107,40.5,182
9719,male,71,174,79,19,98,40.4,128
9720,male,26,178,78,13,95,39.9,53
9721,male,31,198,102,30,107,40.8,200
9722,male,66,164,75,27,114,40.7,238
9723,female,29,161,63,23,103,40.6,133
9724,male,57,186,89,9,83,39.6,36
9725,male,34,186,89,6,98,39.4,31
9726,male,50,180,88,14,88,40.2,62
9727,male,59,193,94,24,101,40.8,166
9728,female,38,174,69,17,90,40.5,76
9729,female,62,165,66,28,107,40.7,189
9730,male,29,180,82,14,86,40.2,42
9731,female,76,179,73,2,78,38.2,8
9732,male,44,201,102,10,88,39.8,44
9733,female,26,170,63,11,91,40.1,49
9734,female,21,174,73,3,93,38.2,13
9735,male,41,176,70,17,100,40.5,92
9736,female,43,144,49,12,83,39.9,49
9737,male,23,202,107,5,83,39,14
9738,male,23,194,92,9,95,39.6,38
9739,male,41,189,89,6,90,39.6,26
9740,female,72,156,57,10,98,39.7,61
9741,male,34,172,81,21,103,40.7,121
9742,male,46,179,79,17,106,40.4,115
9743,male,55,181,87,1,75,37.8,3
9744,male,29,183,87,25,108,40.8,160
9745,female,35,179,75,19,100,40.5,103
9746,male,30,183,86,9,87,39.7,29
9747,male,32,179,78,12,88,39.7,40
9748,male,26,185,82,28,109,41.1,176
9749,male,56,185,90,25,105,40.5,183
9750,female,27,146,51,24,107,40.8,152
9751,male,37,184,86,11,91,39.5,46
9752,female,60,166,67,8,80,39.5,31
9753,male,53,170,81,5,87,39.4,21
9754,female,58,156,57,27,110,40.6,192
9755,female,32,165,65,20,91,40.6,90
9756,male,21,173,75,10,94,40.1,36
9757,male,31,177,78,7,80,39.5,15
9758,male,39,189,89,6,89,39.1,24
9759,female,33,171,70,10,92,39.8,46
9760,male,24,179,76,27,108,40.8,160
9761,male,25,178,82,26,112,40.4,174
9762,male,55,187,88,4,82,39.1,15
9763,male,23,175,82,2,92,38.4,7
9764,female,52,160,62,28,112,41.1,201
9765,male,31,174,72,18,99,40.3,87
9766,female,47,168,69,7,90,39.5,32
9767,male,66,187,93,9,85,40.1,44
9768,female,28,171,68,3,90,38.6,13
9769,female,44,174,75,26,94,40.5,128
9770,male,76,189,90,17,99,40.6,125
9771,male,28,187,90,25,110,40.7,168
9772,male,29,184,89,12,87,40.5,39
9773,female,44,186,81,22,101,40.8,123
9774,female,27,161,58,16,91,40.3,73
9775,male,41,188,92,27,103,41.3,171
9776,female,29,168,69,5,91,38.7,22
9777,male,26,191,88,3,79,38.5,6
9778,male,29,189,96,4,83,38.6,11
9779,male,32,181,84,17,101,40,92
9780,male,31,193,95,2,86,38.6,7
9781,female,78,166,65,12,94,39.9,68
9782,male,32,183,83,29,104,41,170
9783,male,78,191,94,4,87,38.7,23
9784,male,70,191,91,2,82,38.2,9
9785,male,48,192,91,9,88,40.1,39
9786,male,56,183,75,29,105,40.6,203
9787,female,27,175,68,22,101,40.7,120
9788,female,47,173,76,24,100,40.8,134
9789,female,50,164,63,9,90,39.5,43
9790,male,74,196,94,24,102,40.7,187
